Cara Pengadaan,Jenis Pengadaan,Kode RUP,Metode Pengadaan,Nama Instansi,Nama Paket,Nama Satuan Kerja,Produk Dalam Negeri,Sumber Dana,Tahun Anggaran,Total Nilai (Rp)
Swakelola,-,43196072,-,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sengketa Kelompok Masyarakat,DIREKTORAT JENDERAL PENEGAKAN HUKUM ENERGI DAN SUMBER DAYA MINERAL,Tidak,APBN,2026,864112000
Penyedia,Jasa Lainnya,63646914,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL," Biaya Paket Fullbarod Pejabat Eselon III kebawah PCPI",BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,90540000
Penyedia,Jasa Lainnya,66374906,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Penggandaan Laporan Tahunan	Pada 8012.ABI.030.053,SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL,Ya,APBN,2026,933000
Penyedia,Jasa Lainnya,63820752,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa Lainnya berupa Sosialisasi Pemenuhan Keselamatan Ketenagalistrikan,DIREKTORAT JENDERAL KETENAGALISTRIKAN,Ya,APBN,2026,36554000
Penyedia,-,66403379,Pembayaran untuk Kontrak Tahun Jamak,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"KONSULTAN PENGAWAS PEMBANGUNAN JARINGAN GAS BUMI UNTUK RUMAH TANGGA KAB. BATANG, KAB. KENDAL, KAB. WAJO (ABT)",DIREKTORAT JENDERAL MINYAK DAN GAS BUMI,Ya,APBN,2026,5944872000
Penyedia,Jasa Lainnya,62352145,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengadaan Barang/Jasa Konsumsi Wisma Pelatihan Industri,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA MINYAK DAN GAS BUMI,Ya,APBN,2026,5144400000
Penyedia,Barang,63725682,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Bahan dan Perlengkapan Kebersihan Kantor Kampus dan Asrama,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,110600000
Penyedia,Jasa Lainnya,63627140,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Pemeliharaan dan Operasional Kendaraan Roda 6,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,80000000
Penyedia,Barang,63621791,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi Melaksanakan Penatausahaan Pimpinan dan Keprotokolan,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,22643000
Penyedia,Jasa Lainnya,66470657,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengelolaan Administrasi Akademik ,POLITEKNIK ENERGI DAN PERTAMBANGAN BANDUNG,Ya,APBN,2026,180960000
Penyedia,Barang,66722295,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,DIREKTORAT JENDERAL MINYAK DAN GAS BUMI,Ya,APBN,2026,2207000
Penyedia,Barang,62297038,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,16150000
Penyedia,Barang,63999888,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi Pada  8012.ABI.003.051 ,SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL,Ya,APBN,2026,1945000
Penyedia,Jasa Lainnya,66359027,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengelolaan Strategi Komunikasi Kementerian ESDM,SEKRETARIAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,200000000
Penyedia,Barang,63650354,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Pemantauan dan Evaluasi Pelaporan serta Sarana Prasarana PPSDM Geominerba,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA GEOLOGI MINERAL DAN BATUBARA,Ya,APBN,2026,38114000
Penyedia,Barang,66702640,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,DIREKTORAT JENDERAL PENEGAKAN HUKUM ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,22800000
Penyedia,Jasa Lainnya,63469678,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pemeliharaan Peralatan Laboratorium dan Peralatan Survei,BALAI KONSERVASI AIR TANAH,Ya,APBN,2026,75635000
Swakelola,-,42575693,-,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa Profesi,DITJEN MINERAL DAN BATUBARA,Tidak,APBN,2026,10600000
Penyedia,Barang,64270803,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Alat Tulis Kantor,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,2429000
Penyedia,Barang,63614796,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengadaan Pakaian Kerja dan/atau Perlengkapannya (Layanan Operasional Perkantoran 002),BALAI BESAR SURVEI DAN PENGUJIAN KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,139524000
Penyedia,Jasa Lainnya,63602569,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon III ke bawah (Banten) Tim Evaluasi Pengaturan Akses Pada Ruas Transmisi dan/atau Wilayah Jaringan Distribusi Gas Bumi Milik Badan Usaha,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,84080000
Penyedia,Barang,66348326,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Cetak,SEKRETARIAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,4947000
Swakelola,-,43294663,-,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa Profesi,DIREKTORAT JENDERAL PENEGAKAN HUKUM ENERGI DAN SUMBER DAYA MINERAL,Tidak,APBN,2026,71360000
Penyedia,Barang,63420165,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA APARATUR,Ya,APBN,2026,1256000
Penyedia,Barang,65460609,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Automatic hydraulic Press,BALAI PENYELIDIKAN DAN PENGEMBANGAN TEKNOLOGI KEBENCANAAN GEOLOGI,Tidak,APBN,2026,615000000
Swakelola,-,42568006,-,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Honor Output Kegiatan,DITJEN MINERAL DAN BATUBARA,Tidak,APBN,2026,109450000
Penyedia,Jasa Lainnya,62694768,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa (Pelayanan Jasa Survei dan Pengujian Ketenagalistrikan BLU BBSP KEBTKE),BALAI BESAR SURVEI DAN PENGUJIAN KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,4240600000
Penyedia,Jasa Lainnya,66375947,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Penggandaan Laporan Tahunan	Pada 8012.FAE.502.051,SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL,Ya,APBN,2026,240000
Penyedia,Jasa Lainnya,65690173,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa Lainnya,BALAI PENDIDIKAN DAN PELATIHAN TAMBANG BAWAH TANAH DI SAWAH LUNTO,Ya,APBN,2026,16900000
Penyedia,Barang,64470719,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Sewa Fotokopi Pada  1909.EBA.994.002 ,SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL,Ya,APBN,2026,330000000
Penyedia,Jasa Lainnya,61972937,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL," Sewa Internet PPJ-62/2025 (Dana BLU) ",BALAI BESAR PENGUJIAN MINYAK DAN GAS BUMI LEMIGAS,Ya,APBN,2026,320773560
Penyedia,Jasa Lainnya,64458288,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Kantor Inspektur Tambang Provinsi Banten,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,236460000
Penyedia,Barang,65115453,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,20753000
Penyedia,Barang,65666705,Penunjukan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,77677000
Penyedia,Jasa Lainnya,63620783,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board Layanan Penyusunan Regulasi Hilir Migas,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,200000000
Penyedia,Barang,64293742,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Pelaporan Perencanaan dan Penganggaran MUSEUM,MUSEUM GEOLOGI,Ya,APBN,2026,143000
Penyedia,Barang,64135833,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Retort for CRI,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Tidak,APBN,2026,40068000
Penyedia,Barang,65594084,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,BALAI PENDIDIKAN DAN PELATIHAN TAMBANG BAWAH TANAH DI SAWAH LUNTO,Ya,APBN,2026,82000
Penyedia,Jasa Lainnya,63646534,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Paket Fullday Eselon III Ke Bawah Sub Koordinator Pengawasan Pendistribusian BBM,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,49800000
Penyedia,Barang,62694673,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,BALAI BESAR PENGUJIAN MINYAK DAN GAS BUMI LEMIGAS,Ya,APBN,2026,5000000
Penyedia,Jasa Lainnya,63603480,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Day di Luar Kantor - Pejabat Eselon III ke bawah Tim Melaksanakan Review Tarif dan Verifikasi Laporan Akun Pengaturan Kegiatan Usaha Pengangkutan Gas Bumi Melalui Pipa,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,14940000
Penyedia,Barang,66487678,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi (503.B.521811),SEKRETARIAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,17711000
Penyedia,Barang,66344907,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Cetak Laporan,PUSAT PENGELOLAAN BARANG MILIK NEGARA,Ya,APBN,2026,1224000
Penyedia,Barang,66304642,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,22160000
Penyedia,Barang,63619500,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Penyusunan Rencana kerja PEM Akamigas,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,1642000
Penyedia,Barang,63795469,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Konsolidasi Pada   8012.ABI.030.051 ,SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL,Ya,APBN,2026,15120000
Penyedia,Pekerjaan Konstruksi,66544888,Seleksi,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"Jasa Konsultansi Perencanaan Teknis Lantai 1, 3, 4, 5, 6 dan Basement pada Gedung M. Sadli 3",DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,1201000000
Penyedia,Jasa Lainnya,61682423,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Kendaraan Dinas Jabatan Anggota Dewan Energi Nasional,SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL,Ya,APBN,2026,1753920000
Penyedia,Jasa Lainnya,65189516,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon III ke bawah (Jawa  Barat) Pelaksanaan Penyelesaian Masalah Aspek Perlindungan Lingkungan Pertambangan Pada Kegiatan Pertambangan Minerba (PNBP),DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,269616000
Penyedia,Barang,65594093,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,BALAI PENDIDIKAN DAN PELATIHAN TAMBANG BAWAH TANAH DI SAWAH LUNTO,Ya,APBN,2026,87000
Penyedia,Jasa Lainnya,64227149,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Pemeliharaan dan Operasional Kendaraan Roda 2 Listrik (D.K.I.  Jakarta),DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,48000000
Penyedia,Barang,65182797,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"Belanja Bahan  Penggandaan dan Penjilidan laporan Penyusunan Dokumen Rancangan Norma, Standar, Pedoman, Kriteria Aspek Keselamatan Pertambangan Minerba",DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,300000
Penyedia,Barang,65975681,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,ATK - Pengelolaan Arsip Dinamis Ditjen Minerba ,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,164849000
Penyedia,Jasa Lainnya,63627143,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pemeliharaan Gedung Tidak Bertingkat (Gedung Pos Jaga Permanen),PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,1694000
Penyedia,Barang,62054096,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Keperluan Perkantoran,BALAI BESAR PENGUJIAN MINYAK DAN GAS BUMI LEMIGAS,Ya,APBN,2026,413440000
Penyedia,Terintegrasi,63671975,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Pengelolaan Akreditasi dan Sertifikasi PPSDM Geominerba,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA GEOLOGI MINERAL DAN BATUBARA,Ya,APBN,2026,60047000
Penyedia,Jasa Lainnya,63653258,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa EO Media Gathering,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,389677000
Penyedia,Jasa Lainnya,66374434,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Penggandaan Laporan Tahunan	Pada 8012.ABI.005.052,SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL,Ya,APBN,2026,532000
Penyedia,Jasa Lainnya,63627163,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,ATK Kegiatan Pokja Sartek,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,5000000
Penyedia,Jasa Lainnya,63627137,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Mesin Foto Copy Hitam Putih,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,11400000
Penyedia,Barang,65870071,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan - Perencanaan dan Penetapan Kebutuhan serta Pengadaan Pegawai ,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,24300000
Penyedia,Barang,65701450,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Keperluan Perkantoran,BALAI PENDIDIKAN DAN PELATIHAN TAMBANG BAWAH TANAH DI SAWAH LUNTO,Ya,APBN,2026,33690000
Penyedia,Barang,64488377,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengadaan Pencetakan Tiket Museum,MUSEUM GEOLOGI,Ya,APBN,2026,101260000
Penyedia,Jasa Lainnya,66495368,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Layanan Pegawai Tidak Tetap PEP Bandung,POLITEKNIK ENERGI DAN PERTAMBANGAN BANDUNG,Ya,APBN,2026,1418514000
Penyedia,Barang,63651950,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengadaan ATK Penyusunan Rencana Kinerja Tahunan (RKT) dan Perjanjian Kinerja (PK) Ditjen Migas,DIREKTORAT JENDERAL MINYAK DAN GAS BUMI,Ya,APBN,2026,3165000
Penyedia,Jasa Lainnya,64202479,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Penginapan Perjalanan Dinas Pejabat  Eselon IV/Golongan III (D.K.I.  JAKARTA) Pelaksanaan Pemutakhiran Data dan Neraca Sumber Batubara,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,5110000
Penyedia,Barang,64119364,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,2746000
Penyedia,Barang,63807347,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi Pada  1909.EBA.959.051 ,SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL,Ya,APBN,2026,1260000
Penyedia,Jasa Lainnya,66253211,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Perjalanan Dinas Paket Meeting Luar Kota - Pelayanan Informasi Hukum,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,166500000
Penyedia,Jasa Lainnya,66290119,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Perjalanan Dinas Paket Meeting Dalam Kota - Pengelolaan Administrasi Keuangan,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,439100000
Penyedia,Barang,64270804,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Bahan Perlengkapan Komputer,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,4997000
Penyedia,Jasa Lainnya,66080912,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa Lainnya Pengembangan dan Modernisasi Metode Pengujian Laboratorium Minerba untuk Mendukung Hilirisasi Minerba 6356.BAH.302.052.A.522191,BALAI BESAR PENGUJIAN MINERAL DAN BATUBARA TEKMIRA,Ya,APBN,2026,107202000
Penyedia,Jasa Lainnya,66305218,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,10237000
Penyedia,Jasa Lainnya,66304231,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Penginapan Perjalanan Dinas Pejabat Eselon III/Golongan IV Jawa Barat,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,848000
Penyedia,Barang,64379167,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon III ke bawah (Jawa  Barat),DIREKTORAT JENDERAL KETENAGALISTRIKAN,Ya,APBN,2026,28500000
Penyedia,Barang,64135797,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Standar Larutan Boron (1000 ppm),PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Tidak,APBN,2026,1656000
Penyedia,Barang,64980046,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Keperluan Perkantoran,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,12553000
Penyedia,Barang,65560449,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,BALAI PENDIDIKAN DAN PELATIHAN TAMBANG BAWAH TANAH DI SAWAH LUNTO,Ya,APBN,2026,248000
Penyedia,Pekerjaan Konstruksi,63833513,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pemeliharaan Gedung/Bangunan Kantor Tidak Bertingkat (D.K.I.  Jakarta),SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINRAL,Ya,APBN,2026,6012000
Penyedia,Jasa Lainnya,63619211,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Sewa insidentil agenda pimpinan K/L,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,18836000
Penyedia,Barang,63420166,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA APARATUR,Ya,APBN,2026,2344000
Penyedia,Barang,64135846,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Tisu,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,814000
Penyedia,Barang,64270568,Penunjukan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Satuan Biaya Tiket Pesawat  Perjalanan Dinas Dalam Negeri (PP) Ekonomi JAKARTA - SURABAYA,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,10696000
Penyedia,Jasa Lainnya,66324256,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Perjalanan Dinas Paket Meeting Luar Kota - Pengelolaan Pelayanan Informasi Publik,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,282044000
Penyedia,Barang,63763184,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi ATK PCPI,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,5213000
Penyedia,Barang,64135817,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,FTG ADPTR SS.12T-5/16-24 UNF,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Tidak,APBN,2026,2726000
Penyedia,Jasa Lainnya,66329335,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Perawatan Peralatan Keselamatan Kapal-BLU,BALAI BESAR SURVEI DAN PEMETAAN GEOLOGI KELAUTAN,Ya,APBN,2026,90000000
Penyedia,Barang,65586353,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,BALAI PENDIDIKAN DAN PELATIHAN TAMBANG BAWAH TANAH DI SAWAH LUNTO,Ya,APBN,2026,1649000
Penyedia,Jasa Lainnya,65481132,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Penilaian Kualitas dan Kuantitas Stokpile Batubara Rinjani dan EKS MHU,DIREKTORAT JENDERAL PENEGAKAN HUKUM ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,200000000
Penyedia,Barang,66722871,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,DIREKTORAT JENDERAL MINYAK DAN GAS BUMI,Ya,APBN,2026,732000
Penyedia,Jasa Lainnya,64137086,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Transport,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,20000000
Penyedia,Barang,63839496,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINRAL,Ya,APBN,2026,10555000
Penyedia,Barang,64146450,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Kendaraan Roda 4 (Maluku) Pelaksanaan Survei Rinci Keprospekan Sumber Daya dan Cadangan Panas Bumi,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,62050000
Penyedia,Barang,65336390,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,3881000
Penyedia,Barang,62294952,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,6442000
