Cara Pengadaan,Jenis Pengadaan,Kode RUP,Metode Pengadaan,Nama Instansi,Nama Paket,Nama Satuan Kerja,Produk Dalam Negeri,Sumber Dana,Tahun Anggaran,Total Nilai (Rp)
Penyedia,Jasa Konsultansi,66876364,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Kajian Pemetaan dan Prioritisasi Kawasan dan Sektor Prioritas Penggelaran Jaringan 5G untuk Penentuan Persentase Cakupan Sinyal 5G Di Kawasan dan Sektor Prioritas (DITAKSEL),DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Ya,APBN,2026,100000000
Penyedia,Barang,66704557,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Bahan (GK.7451.RCL.051.A),BADAN PENGEMBANGAN SUMBER DAYA MANUSIA KOMUNIKASI DAN DIGITAL,Ya,APBN,2026,13500000
Penyedia,Barang,64901092,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Pakaian Teknis dan Pesuruh  Balmon SFR Kelas I Palembang,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I PALEMBANG,Ya,APBN,2026,44010000
Penyedia,Jasa Lainnya,66090174,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Lisensi Gamma,SEKRETARIAT JENDERAL KOMDIGI,Tidak,APBN,2026,2400000
Swakelola,-,42045548,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Jasa Profesi,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA JAKARTA,Tidak,APBN,2026,26000000
Swakelola,-,43031134,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Biasa Penanganan Perpanjangan Perizinan Penyiaran,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Tidak,APBN,2026,456000000
Swakelola,-,41731904,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Administrasi Kegiatan,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I KUPANG,Tidak,APBN,2026,230520000
Swakelola,-,43041352,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Biasa,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Tidak,APBN,2026,266050000
Swakelola,-,42562811,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"Pelaksanaan Kegiatan Pemantauan, Pengukuran dan Penanganan Gangguan Frekuensi Radio Dalam Kota",LOKA MONITOR SPEKTRUM FREKUENSI RADIO PANGKAL PINANG,Tidak,APBN,2026,36132000
Penyedia,Barang,66251043,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,DIREKTORAT JENDERAL TEKNOLOGI PEMERINTAH DIGITAL,Ya,APBN,2026,9375000
Penyedia,Barang,62490689,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Langganan Telepon,SEKRETARIAT DEWAN PERS,Ya,APBN,2026,9240000
Penyedia,Jasa Lainnya,66399911,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Jasa Lainnya,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA BANJARMASIN,Ya,APBN,2026,138287000
Penyedia,Barang,66845195,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Sewa Lokasi Tempat Perangkat Transportable 3 Lokasi 12 Bulan,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I MEDAN,Ya,APBN,2026,102520000
Swakelola,-,41705852,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Paket Meeting Luar Kota Berupa Koordinasi dan Konsultasi Luar Kota (PNBP),BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II BATAM,Tidak,APBN,2026,420000000
Penyedia,Jasa Lainnya,62243492,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Langganan Telepon,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I BANDUNG,Ya,APBN,2026,8400000
Penyedia,Jasa Lainnya,66847807,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Tenaga Outsorcing,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I MEDAN,Ya,APBN,2026,678000000
Swakelola,-,42917490,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Jasa Profesi Kegiatan Sekolah P3SPS,KOMISI PENYIARAN INDONESIA,Tidak,APBN,2026,32800000
Penyedia,Jasa Lainnya,66226122,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Iklan Layanan Penggunaan Frekuensi Radio Spot TV dan Radio,LOKA MONITOR SPEKTRUM FREKUENSI RADIO GORONTALO,Ya,APBN,2026,50000000
Swakelola,-,43145289,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pemeliharaan Peralatan Kantor,LOKA MONITOR SPEKTRUM FREKUENSI RADIO TERNATE,Tidak,APBN,2026,50880000
Penyedia,Jasa Lainnya,63184895,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,002391 - Belanja Perjalanan Dinas Biasa - Tiket Pesawat - Monitoring Pelaksanaan Diseminasi,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,108960000
Penyedia,Jasa Lainnya,66536701,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Tenaga Pendukung Taldig (WA.4485.EBA.994.002.0A),BADAN PENGEMBANGAN SUMBER DAYA MANUSIA KOMUNIKASI DAN DIGITAL,Ya,APBN,2026,139100000
Swakelola,-,41539113,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"PENYUSUNAN RENCANA DAN LAPORAN KEGIATAN PEMANTAUAN, PENGUKURAN DAN PENANGANAN GANGGUAN FREKUENSI RADIO LUAR KOTA",LOKA MONITOR SPEKTRUM FREKUENSI RADIO MAMUJU,Tidak,APBN,2026,750000
Swakelola,-,42711595,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,OPERASIONAL PERKANTORAN DAN PIMPINAN ,DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Tidak,APBN,2026,132289000
Penyedia,Jasa Lainnya,62779894,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Jasa Profesi dalam kegiatan Thematic Academy (TA),BALAI BESAR PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA MAKASSAR,Ya,APBN,2026,10000000
Penyedia,Jasa Lainnya,66723821,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Jasa Lainnya  Jasa Pemeliharaan LMS Digitalent (GK.7451.RCL.051.A) ,BADAN PENGEMBANGAN SUMBER DAYA MANUSIA KOMUNIKASI DAN DIGITAL,Ya,APBN,2026,160000000
Penyedia,Barang,66514631,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Peralatan Kantor Direktorat Akselerasi Infrastruktur Digital Smart TV Layar Besar dengan Sistem Operasi Google TV TA 2026 (DITAKSEL),DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Ya,APBN,2026,280691600
Swakelola,-,43177776,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,BELANJA LANGGANAN DAYA DAN JASA LAINNYA,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA MANADO,Tidak,APBN,2026,500000
Swakelola,-,42882019,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Pemeliharaan Peralatan dan Mesin,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA JAKARTA,Tidak,APBN,2026,54512000
Penyedia,Barang,65371444,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,002102 - Belanja Bahan - kertas F4 80 gr - Produksi Konten terkait Pengelolaan Komunikasi Publik Terkait Ketahanan Pangan,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,217000
Swakelola,-,42438210,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pelaksanaan Kegiatan,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II PADANG,Tidak,APBN,2026,400400000
Penyedia,Barang,65116004,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"071-Belanja Barang Non Operasional Lainnya-Konsumsi-Kegiatan Workshop, Konservasi dan Restorasi",MUSEUM PENERANGAN DI JAKARTA,Ya,APBN,2026,4050000
Penyedia,Barang,66181782,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Paket meeting fullday,SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,13650000
Swakelola,-,43201630,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Koordinasi pembangunan SKKL dengan K/L/D/I dan Negara Lain (DITAKSEL),DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Tidak,APBN,2026,476419000
Penyedia,Barang,66731543,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Bahan Sosialisasi dan Bimtek Smart Province,DIREKTORAT JENDERAL TEKNOLOGI PEMERINTAH DIGITAL,Ya,APBN,2026,83422000
Swakelola,-,42972174,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Evaluasi dan Asistensi Pelaksanaan Anggaran di Lingkungan Kementerian Komdigi,SEKRETARIAT JENDERAL KOMDIGI,Tidak,APBN,2026,171336000
Swakelola,-,42409516,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pertemuan/Jamuan Delegasi/Misi/Tamu,SEKOLAH TINGGI MULTI MEDIA MMTC YOGYAKARTA,Tidak,APBN,2026,45600000
Swakelola,-,42933072,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Penyelenggaraan Program Studi Manajemen Teknik Studio Produksi,SEKOLAH TINGGI MULTI MEDIA MMTC YOGYAKARTA,Tidak,APBN,2026,1272980000
Swakelola,-,41531228,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Ujian Negara Amatir Radio Luar Kota Balai Monitor Spektrum Frekuensi Radio Kelas II Jayapura,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II JAYAPURA,Tidak,APBN,2026,58300000
Swakelola,-,41625837,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,SBML,LOKA MONITOR SPEKTRUM FREKUENSI RADIO TANJUNG SELOR,Tidak,APBN,2026,600000000
Swakelola,-,43202064,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Layanan Dukungan Teknis UPT,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II PONTIANAK,Tidak,APBN,2026,230000000
Swakelola,-,43025001,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,SEKRETARIAT KOMISI INFORMASI PUSAT,Tidak,APBN,2026,21600000
Swakelola,-,43294325,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,[Ketdas Pelatihan] Belanja Perjalanan Dinas Paket Meeting Dalam Kota,BALAI BESAR PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA MEDAN,Tidak,APBN,2026,2000000
Penyedia,Jasa Konsultansi,66164815,Seleksi,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Jasa Konsultan Pendamping Penyelenggaraan SO LPU 2026,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Ya,APBN,2026,611428000
Penyedia,Barang,64820671,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,000966 - Belanja Bahan - Penggandaan Materi - Perencanaan Pembinaan JF Pranata Humas,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,837000
Swakelola,-,43031610,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Paket Meeting Luar Kota Pembinaan Jabatan Fungsional Bidang Penata Penyelengara Pos Dan Informatika,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Tidak,APBN,2026,912992000
Penyedia,Barang,66397892,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Sewa Pelatihan Pandu Literasi Digital Segmen Pendidikan dan Difabel,BADAN PENGEMBANGAN SUMBER DAYA MANUSIA KOMUNIKASI DAN DIGITAL,Ya,APBN,2026,29578000
Penyedia,Jasa Konsultansi,66091144,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Design Penyusunan Buku Data Statistik Tahun 2026,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Ya,APBN,2026,100000000
Penyedia,Barang,65088465,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"001987 - Belanja Perjalanan Dinas Paket Meeting Luar Kota - Paket meeting, penginapan, tiket, dan transport - Diseminasi Informasi melalui Media Online dan Sosial",DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,18960000
Penyedia,Jasa Lainnya,62809943,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"Penyusunan, Pendampingan, Implementasi dan Sertifikasi ISO/IEC 27001:2022",DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Ya,APBN,2026,613275000
Swakelola,-,43165183,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,PEMELIHARAAN ALAT MONITORING,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II LAMPUNG,Tidak,APBN,2026,103000000
Penyedia,Jasa Lainnya,65931971,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,3 Tenaga Kontrak Senior Administrasi Keuangan Bulan Maret s.d. Desember 2026,DIREKTORAT JENDERAL PENGAWASAN RUANG DIGITAL,Ya,APBN,2026,225000000
Swakelola,-,42304143,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,052.0D.000118-Belanja Jasa Lainnya-Jasa Survei Kepuasan Masyarakat-Peningkatan Layanan Publik,MONUMEN PERS NASIONAL SURAKARTA,Tidak,APBN,2026,100000000
Penyedia,Jasa Lainnya,62843424,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Jasa Outsourcing Kantor BPSDMP Kominfo Yogyakarta 2026,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA YOGYAKARTA,Ya,APBN,2026,340000000
Penyedia,Jasa Lainnya,66180722,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Biasa,DIREKTORAT JENDERAL TEKNOLOGI PEMERINTAH DIGITAL,Ya,APBN,2026,21460000
Penyedia,Jasa Lainnya,66242178,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pembangunan/Renovasi Gedung dan Bangunan UPT berupa Pengadaan Mesin Gerbang Otomatis Kantor Balmon Batam,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II BATAM,Ya,APBN,2026,25316000
Penyedia,Barang,66087295,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Biaya Penginapan Perjalanan Dinas Pejabat  Eselon IV Golongan III  (JAWA  BARAT) - Penyusunan Substansi Rancangan Peraturan,SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,3087000
Swakelola,-,42927975,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,002317 - Belanja Perjalanan Dinas Paket Meeting Luar Kota - Uang Harian - Rencana Komunikasi Strategis Pemerintah Tahunan,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Tidak,APBN,2026,219927000
Penyedia,Jasa Lainnya,65367098,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,002341 - Belanja Perjalanan Dinas Paket Meeting Luar Kota - Paket Meeting - Penyusunan NSPK Standarisasi Konten Program Prioritas Pemerintah,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,35270000
Swakelola,-,43007959,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pemetaan Profil ASN,SEKRETARIAT JENDERAL KOMDIGI,Tidak,APBN,2026,9130000
Swakelola,-,41948658,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"Belanja Perjalanan Dinas Biasa ( Pelaksanaan Kegiatan Pemantauan, Pengukuran, dan Penanganan Gangguan Frekuensi Radio Luar Kota Transportasi Laut )",BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I DENPASAR,Tidak,APBN,2026,9800000
Swakelola,-,43181244,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,U17. Penertiban Frekuensi Radio dan Standar Perangkat Pos dan Informatika Dalam Kota Wilayah Kalimantan,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II PONTIANAK,Tidak,APBN,2026,12212000
Swakelola,-,42881965,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Pemeliharaan Gedung dan Bangunan,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA JAKARTA,Tidak,APBN,2026,92778000
Penyedia,Barang,65817773,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pelatihan Dev Sec Ops,SEKRETARIAT JENDERAL KOMDIGI,Tidak,APBN,2026,125000000
Penyedia,Barang,64515532,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,002297 - Belanja Sewa - Sewa Gudang Arsip dan BMN (SET),DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,400000000
Swakelola,-,43368903,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Kajian Teknis Harmonisasi Penggunaan Spektrum Frekuensi Radio Indonesia Dit. Prestasi (PBO.404.405),DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Tidak,APBN,2026,529428000
Penyedia,Barang,66183876,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Langganan Listrik,DIREKTORAT JENDERAL PENGAWASAN RUANG DIGITAL,Ya,APBN,2026,204112000
Penyedia,Jasa Lainnya,66128443,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Pengemudi,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA BANDUNG,Ya,APBN,2026,78960000
Penyedia,Barang,65239751,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"001001 - Belanja Perjalanan Dinas Paket Meeting Luar Kota - Paket meeting, penginapan, tiket, dan transport - Evaluasi dan Tindak Lanjut Pembinaan JF Pranata Humas",DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,42500000
Swakelola,-,43192606,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Perjalanan Dinas Paket Meeting Luar Kota Kepatuhan dan Tata Organisasi Direktorat Pengendalian Infrastruktur Digital,DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Tidak,APBN,2026,202271000
Penyedia,Jasa Konsultansi,66397978,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Jasa Konsultan Dukungan Program dan Kegiatan Literasi Digital,BADAN PENGEMBANGAN SUMBER DAYA MANUSIA KOMUNIKASI DAN DIGITAL,Ya,APBN,2026,150000000
Penyedia,Barang,66475059,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"Diseminasi Rebranding Kementerian Kominfo untuk Akselerasi Transformasi Digital - Penyiaran dan Penyebarluasan Informasi - Belanja Bahan - Alat Tulis Kantor [1 paket x 12 bulan]""",SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,20160000
Penyedia,Barang,63299451,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Bahan - Implementasi Digitalisasi Pengawasan,INSPEKTORAT JENDERAL,Ya,APBN,2026,41175000
Penyedia,Barang,63184230,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Konsumsi Rapat,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,7209000
Penyedia,Barang,64827753,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,001154 - Belanja Bahan - Konsumsi Rapat - Kudapan - Penyusunan Materi Komunikasi Terpadu,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,5128000
Penyedia,Barang,66842600,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Meubiler,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I MEDAN,Ya,APBN,2026,400000000
Swakelola,-,42108064,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengukuran Kinerja,SEKRETARIAT JENDERAL KOMDIGI,Tidak,APBN,2026,83720000
Swakelola,-,42610286,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,000488 - Belanja Jasa Profesi - Honor Narasumber - Diseminasi Informasi Terkait Akselerasi Investasi dan Perdagangan,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Tidak,APBN,2026,28000000
Penyedia,Barang,66127228,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Bahan,SEKRETARIAT KOMISI INFORMASI PUSAT,Ya,APBN,2026,43953000
Penyedia,Barang,63299874,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Biaya lisensi microsoft office - Layanan Operasional Kantor,INSPEKTORAT JENDERAL,Ya,APBN,2026,315000000
Swakelola,-,41539996,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,ADMINISTRASI KEGIATAN,LOKA MONITOR SPEKTRUM FREKUENSI RADIO MAMUJU,Tidak,APBN,2026,97080000
Penyedia,Jasa Lainnya,63184918,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,002023 - Belanja Perjalanan Dinas Paket Meeting Luar Kota - Paket Meeting Fullboard - Rapat Koordinasi Pemetaan dan Identifikasi Isu,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,90540000
Penyedia,Barang,65116166,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,120-Belanja Pemeliharaan Peralatan dan Mesin-Pemeliharaan dan Instalasi Listrik,MUSEUM PENERANGAN DI JAKARTA,Ya,APBN,2026,75707000
Penyedia,Jasa Lainnya,65923410,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,1 PJLP Layanan Dirjen  Bulan Januari  2026,DIREKTORAT JENDERAL PENGAWASAN RUANG DIGITAL,Ya,APBN,2026,7306952
Penyedia,Barang,65274883,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,002334 - Belanja Bahan - Belanja bahan dalam rangka mendukung rapat dalam kantor - Pemetaan Kemitraan Kelembagaan Kehumasan Pemerintah,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,18000000
Penyedia,Jasa Lainnya,62185324,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Sewa Lahan Transportable,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II BANJARMASIN,Ya,APBN,2026,132000000
Penyedia,Barang,66720355,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"Belanja Bahan (ATK, Seminar Kit, Bahan Habis Pakai Evaluasi Pelatihan)",BALAI BESAR PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA MEDAN,Ya,APBN,2026,421000
Swakelola,-,43134157,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Honorarium Pengajar,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA BANJARMASIN,Tidak,APBN,2026,33000000
Swakelola,-,43053673,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Monitoring dan Evaluasi Fasilitasi Pemanfaatan Teknologi Digital Sektor Perikanan,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Tidak,APBN,2026,245634000
Swakelola,-,43035755,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,ATK Kegiatan Pelaksanaan Fasilitasi Pemanfaatan Teknologi Digital Sektor Energi,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Tidak,APBN,2026,26999000
Penyedia,Barang,65184086,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Perangkat Multimedia dan Perkantoran Penyusunan Rekomendasi Kebijakan Roadmap Infrastruktur Digital dan Pusat Data,DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Tidak,APBN,2026,100000000
Penyedia,Jasa Lainnya,65370285,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,000388 - Belanja Barang Non Operasional Lainnya - Jasa Pengadaan Lisensi Pendukung Produksi Konten - Pelaksanaan Produksi Konten Informasi Publik,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,37419000
Penyedia,Barang,66440063,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Perencanaan dan Persiapan Program Artificial Intelligence Talent Factory (AITF)_Belanja Bahan,BADAN PENGEMBANGAN SUMBER DAYA MANUSIA KOMUNIKASI DAN DIGITAL,Ya,APBN,2026,34650000
Penyedia,Barang,66769946,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Meja Rapat,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I PEKANBARU,Ya,APBN,2026,17000000
Penyedia,Jasa Lainnya,66180662,Tender,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Operasionalisasi dan Maintenance Sistem Penghubung Layanan Pemerintah,DIREKTORAT JENDERAL TEKNOLOGI PEMERINTAH DIGITAL,Ya,APBN,2026,8730000000
Penyedia,Jasa Lainnya,65934664,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,1 Tenaga Kontrak Administrasi Layanan Pendaftaran dan Pengawasan PSE Lingkup Privat  Bulan Januari dan Februari 2026,DIREKTORAT JENDERAL PENGAWASAN RUANG DIGITAL,Ya,APBN,2026,14593600
Penyedia,Jasa Lainnya,64665653,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Sewa Lahan Repeater Puncak Singgalang,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II PADANG,Ya,APBN,2026,10000000
Swakelola,-,43042670,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Dalam Kota,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Tidak,APBN,2026,11400000
Penyedia,Jasa Lainnya,65846775,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Sewa Apartemen/Rumah Dinas Anggota Komisi Penyiaran Indonesia bulan Januari s.d. Desember Tahun Anggaran 2026 untuk Sebanyak 9 Orang,KOMISI PENYIARAN INDONESIA,Ya,APBN,2026,810000000
